#纬度,经度,学校,省份,层次,全国热度排名,类别,类别排名,网址,学校抓取编码
32.01256079,112.0867951,襄阳职业技术学院,湖北,高职高专,1756,理工类,556,http://gkcx.eol.cn/schoolhtm/schoolTemple/school806.htm,806
27.75725844,115.6760824,江西卫生职业学院,江西,高职高专,1657,医药类,147,http://gkcx.eol.cn/schoolhtm/schoolTemple/school871.htm,871
39.71929552,116.0446935,北京北大方正软件技术学院,北京,高职高专,1356,理工类,411,http://gkcx.eol.cn/schoolhtm/schoolTemple/school912.htm,912
28.6454821,115.808038,江西经济管理干部学院,江西,高职高专,1652,综合类,822,http://gkcx.eol.cn/schoolhtm/schoolTemple/school952.htm,952
23.10047349,112.488496,广东工商职业学院,广东,高职高专,1308,财经类,125,http://gkcx.eol.cn/schoolhtm/schoolTemple/school976.htm,976
32.46218048,119.9476859,江苏农牧科技职业学院,江苏,高职高专,1684,农林类,56,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1051.htm,1051
32.01323691,120.8959424,江苏工程职业技术学院,江苏,高职高专,1444,理工类,441,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1069.htm,1069
40.15465054,116.4300834,北京美国英语语言学院,北京,高职高专,1811,语言类,37,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1296.htm,1296
37.78195858,112.6595636,山西药科职业学院,山西,高职高专,1431,医药类,124,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1201.htm,1201
33.55276402,119.053049,江苏食品药品职业技术学院,江苏,高职高专,1771,理工类,560,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1330.htm,1330
30.56486029,114.3536223,武昌职业学院,湖北,高职高专,1643,理工类,517,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1433.htm,1433
39.77925585,116.2282977,北京理工大学房山分校培训中心,北京,高职高专,2470,综合类,637,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1465.htm,1465
36.67625694,117.0489869,山东省经济管理干部学院,山东,高职高专,1304,综合类,344,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1504.htm,1504
36.78245897,117.8670013,山东轻工职业学院,山东,高职高专,1580,理工类,493,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1510.htm,1510
43.17488504,124.4249751,吉林工程职业学院,吉林,高职高专,2204,农林类,81,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1615.htm,1615
35.49086025,112.8785569,山西同文职业技术学院,山西,高职高专,2436,语言类,48,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1667.htm,1667
35.1986352,102.5147138,甘肃医学院,甘肃,高职高专,1887,医药类,163,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1705.htm,1705
29.8133763,121.5744105,宁波卫生职业技术学院,浙江,高职高专,1888,医药类,164,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1787.htm,1787
31.61869362,117.9163895,合肥职业技术学院,安徽,高职高专,1800,综合类,749,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1823.htm,1823
31.86814096,117.2127764,万博科技职业学院,安徽,高职高专,2519,综合类,654,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1849.htm,1849
31.89995748,117.2198841,合肥经济技术职业学院,安徽,高职高专,2346,综合类,778,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1852.htm,1852
31.76138729,117.1842104,合肥财经职业学院,安徽,高职高专,2213,财经类,219,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1853.htm,1853
25.50692626,118.2417785,泉州工艺美术职业学院,福建,高职高专,2503,艺术类,92,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1882.htm,1882
24.90165238,118.6003623,泉州海洋职业学院,福建,高职高专,2362,理工类,774,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1902.htm,1902
24.51706478,117.6762047,漳州科技职业学院,福建,高职高专,2516,农林类,86,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1905.htm,1905
24.90165238,118.6003623,泉州华光职业学院,福建,高职高专,2434,综合类,623,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1912.htm,1912
32.62800322,110.8069453,湖北工业职业技术学院,湖北,高职高专,2083,理工类,665,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1946.htm,1946
28.16660704,112.9818507,湖南邮电职业技术学院,湖南,高职高专,2391,理工类,782,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2009.htm,2009
21.64558295,110.234816,广东文理职业学院,广东,高职高专,1099,综合类,291,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2064.htm,2064
36.99539396,118.528241,东营科技职业学院,山东,高职高专,2456,综合类,631,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2145.htm,2145
24.94751945,102.4608483,云南工程职业学院,云南,高职高专,2524,综合类,656,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2182.htm,2182
32.0102512,120.8989098,南通科技职业学院,江苏,高职高专,2339,农林类,84,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2209.htm,2209
31.4166691,121.1426529,苏州健雄职业技术学院,江苏,高职高专,2499,理工类,818,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2217.htm,2217
33.32702673,120.1816493,盐城工业职业技术学院,江苏,高职高专,2580,理工类,842,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2218.htm,2218
41.26133318,123.1708058,辽宁建筑职业学院,辽宁,高职高专,1660,理工类,523,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2334.htm,2334
32.81836144,116.3759205,安徽旅游职业学院,安徽,高职高专,2617,语言类,50,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2417.htm,2417
31.73085609,117.2589094,合肥滨湖职业技术学院,安徽,高职高专,2295,理工类,743,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2419.htm,2419
27.75725844,115.6760824,江西新能源科技职业学院,江西,高职高专,2294,综合类,798,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2441.htm,2441
30.19083738,115.0305915,湖北工程职业学院,湖北,高职高专,2424,理工类,795,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2456.htm,2456
40.10498698,116.1262976,北京艺术传媒职业学院,北京,高职高专,2343,财经类,228,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2641.htm,2641
41.31290824,123.7736472,辽宁医药职业学院,辽宁,高职高专,1532,医药类,135,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2654.htm,2654
22.58772959,113.1475606,广东南方职业学院,广东,高职高专,2537,综合类,659,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2682.htm,2682
38.15240995,114.5596664,石家庄经济职业学院,河北,高职高专,2215,财经类,220,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2853.htm,2853
27.86719149,112.9181414,湘潭教育学院,湖南,高职高专,2671,师范类,224,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2932.htm,2932
35.86002626,109.5037893,陕西省建筑工程总公司职工大学,陕西,高职高专,2365,理工类,776,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2878.htm,2878
34.82992249,114.3455503,开封教育学院,河南,高职高专,2418,师范类,211,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2909.htm,2909
31.85925242,117.2160052,安徽人口职业学院,安徽,高职高专,2595,综合类,675,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2921.htm,2921
31.61226525,117.6049984,安徽长江职业学院,安徽,高职高专,2670,理工类,865,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2925.htm,2925
40.37491258,116.8357776,首都经济贸易大学密云分校,北京,高职高专,2410,财经类,231,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2953.htm,2953
42.92255188,129.5520089,延边职业技术学院,吉林,高职高专,2658,理工类,863,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2955.htm,2955
25.24546212,103.0171436,云南外事外语职业学院,云南,高职高专,2683,语言类,52,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3044.htm,3044
45.70962344,126.6067785,黑龙江省政法管理干部学院,黑龙江,高职高专,2735,政法类,73,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3057.htm,3057
41.93428742,123.4621041,沈阳北软信息职业技术学院,辽宁,高职高专,2582,理工类,843,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3063.htm,3063
31.92181199,117.4035704,安徽粮食工程职业学院,安徽,高职高专,2724,理工类,880,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3065.htm,3065
23.18588349,113.3465266,广州大学市政技术学院,广东,高职高专,2106,综合类,530,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3078.htm,3078
45.58500079,126.5244282,哈尔滨传媒职业学院,黑龙江,高职高专,2570,综合类,666,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3083.htm,3083
30.61228332,103.5555586,四川文轩职业学院,四川,高职高专,2637,其它,494,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3095.htm,3095
41.94661992,123.5250635,辽宁水利职业学院,辽宁,高职高专,1607,综合类,419,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3104.htm,3104
39.08539972,121.7470308,辽宁轻工职业学院,辽宁,高职高专,2553,其它,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3105.htm,3105
41.1275446,122.0613606,辽宁轨道交通职业学院,辽宁,高职高专,2429,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3106.htm,3106
28.19234061,113.1429888,湖南三一工业职业技术学院,湖南,高职高专,2666,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3111.htm,3111
36.05283267,103.876426,甘肃卫生职业学院,甘肃,高职高专,2747,医药类,192,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3154.htm,3154
36.67699088,117.3329201,山东职业学院西校区,山东,高职高专,2262,综合类,572,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3158.htm,3158
42.29222125,123.8796239,辽宁特殊教育师范高等专科学校,辽宁,高职高专,2781,师范类,230,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3161.htm,3161
26.59281214,106.4738523,贵州建设职业技术学院,贵州,高职高专,2805,理工类,889,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3197.htm,3197
30.79413817,103.9697086,成都工贸职业技术学院,四川,高职高专,2794,综合类,732,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3193.htm,3193
26.88094892,104.2398978,贵州工程职业学院,贵州,高职高专,2815,综合类,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3205.htm,3205
39.92998578,116.395645,北京网络职业学院,北京,高职高专,2823,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3216.htm,3216
26.58709614,106.4834671,贵阳幼儿师范高等专科学校,贵州,高职高专,2832,师范类,231,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3225.htm,3225
37.06975222,122.4459282,威海海洋职业学院,山东,高职高专,2834,综合类,786,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3227.htm,3227
21.2574631,110.3650673,湛江幼儿师范专科学校,广东,高职高专,2843,师范类,237,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3236.htm,3236
41.83873656,123.4566325,辽宁民族师范高等专科学校,辽宁,高职高专,2835,师范类,232,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3228.htm,3228
27.67490269,109.168558,铜仁幼儿师范高等专科学校,贵州,高职高专,2836,师范类,233,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3229.htm,3229
32.01079489,120.8802199,南通师范高等专科学校,江苏,高职高专,2837,师范类,235,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3230.htm,3230
26.90282593,106.7349961,贵州工贸职业学院,贵州,高职高专,2838,综合类,752,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3231.htm,3231
26.90282593,106.7349961,贵州应用技术职业学院,贵州,高职高专,2839,理工类,898,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3232.htm,3232
26.90282593,106.7349961,贵州水利水电职业技术学院,贵州,高职高专,2840,理工类,899,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3233.htm,3233
26.90282593,106.7349961,贵州农业职业学院,贵州,高职高专,2841,综合类,753,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3234.htm,3234
27.23832553,105.446922,毕节医学高等专科学校,贵州,高职高专,2842,医药类,196,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3235.htm,3235
21.66822572,110.9312453,广东茂名健康职业学院,广东,高职高专,2844,综合类,758,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3237.htm,3237
23.40800373,113.3948176,广东碧桂园职业学院,广东,高职高专,2845,综合类,759,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3238.htm,3238
21.66822572,110.9312453,广东茂名幼儿师范专科学校,广东,高职高专,2846,师范类,236,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3239.htm,3239
23.19797389,113.3891766,广东生态工程职业学院,广东,高职高专,2847,农林类,93,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3240.htm,3240
31.83720809,117.1835835,安徽公安职业学院,安徽,,2854,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3247.htm,3247
28.689578,115.8935275,南昌影视传播职业学院,江西,高职高专,2855,综合类,793,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3248.htm,3248
28.75701792,115.8820386,江西水利职业学院,江西,高职高专,2856,其它,510,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3249.htm,3249
27.75725844,115.6760824,江西洪州职业学院,江西,高职高专,2859,综合类,823,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3252.htm,3252
27.75725844,115.6760824,江西师范高等专科学校,江西,高职高专,2860,师范类,239,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3253.htm,3253
39.92032372,116.5709224,北京第二外国语学院HND项目,北京,HND项目,940,其它,1,http://gkcx.eol.cn/schoolhtm/schoolTemple/school560.htm,560
28.18563079,112.9489275,湖南大学国际教育学院,湖南,中外合作办学,1784,综合类,462,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1053.htm,1053
40.02600661,116.2830161,北京建设大学,北京,其它,1777,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1290.htm,1290
39.89702836,116.6102304,北京计算机专修学院,北京,其它,2522,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1109.htm,1109
43.83619337,125.291467,吉林大学—莱姆顿学院,吉林,中外合作办学,1423,综合类,367,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1136.htm,1136
40.07032401,116.2860658,中国管理软件学院,北京,其它,1894,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1302.htm,1302
22.79670776,113.8843626,立信国际,上海,中外合作办学,985,财经类,87,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1347.htm,1347
40.05645323,116.2495033,北京东方大学,北京,其它,1515,综合类,395,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1363.htm,1363
40.14338512,117.0283733,北京华夏管理学院,北京,其它,1980,财经类,199,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1367.htm,1367
36.68164786,117.0431062,山东省工会管理干部学院,山东,成人教育,1243,综合类,327,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1385.htm,1385
30.58108413,114.3162001,武汉电子信息专修学院,湖北,成人教育,1966,综合类,499,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1443.htm,1443
40.23806396,116.1330905,北京工商管理专修学院,北京,成人教育,1856,综合类,481,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1466.htm,1466
39.97929774,116.3350108,北京京海研修学院,北京,其它,2695,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1468.htm,1468
36.130659,117.0854942,山东医药技师学院,山东,其它,1878,医药类,162,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1529.htm,1529
31.21943976,121.466797,上海理工大学中英国际学院,上海,中外合作办学,1082,理工类,326,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1552.htm,1552
40.09569904,116.2211248,北京北大资源研修学院,北京,中外合作办学,2603,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2581.htm,2581
40.19445053,116.1268848,北京卓达经济管理研修学院,北京,其它,2718,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2583.htm,2583
39.92847633,116.193815,北京中新企业管理学院,北京,其它,2702,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2584.htm,2584
39.92998578,116.395645,北京东方研修学院,北京,其它,2727,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2585.htm,2585
39.89311801,116.6102058,北京兴华大学,北京,其它,2573,综合类,668,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2587.htm,2587
39.93487077,116.1913927,北京财经专修学院,北京,其它,2373,综合类,603,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2589.htm,2589
39.93732887,116.3529713,北京涉外经济专修学院,北京,其它,2712,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2591.htm,2591
39.92998578,116.395645,北京经济研修学院,北京,成人教育,2507,财经类,238,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2593.htm,2593
39.94757633,116.3749372,北京金融学院,北京,其它,2228,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2595.htm,2595
30.5441499,114.3692116,武汉大学武汉校友会专修学院,湖北,其它,2480,综合类,639,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2603.htm,2603
34.75232324,113.6428516,郑州大学国际学院,河南,中外合作办学,1297,综合类,341,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2697.htm,2697
34.80808063,113.6846251,河南教育学院,河南,成人教育,1110,师范类,132,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2698.htm,2698
39.9994193,116.3414311,北京旅游专修学院,北京,其它,2400,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2704.htm,2704
39.96679115,116.3232019,北京理工大学SQA-HND项目,北京,HND项目,2633,,--,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2707.htm,2707
39.98533372,116.4321792,对外经济贸易大学远程教育学院,北京,远程教育学院,2623,财经类,241,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2716.htm,2716
